maker,name,used_count,used_price_min,used_price_max,new_price_min,new_price_max,new_count,displacement_cc,class_label,category,category_rank,review_score,review_count,owner_count,source_url,fetched_at
ホンダ,CB400 SUPER FOUR / E-Clutch CB400スーパーフォア（CB400SF） / E-Clutch,420,180000,2398000,998800,1480000,6,399,251～400cc,ネイキッド＆ストリート,1,4.6,158,4486,https://www.bikebros.co.jp/catalog/1/184_1/,2026-09-05
ホンダ,CB1000 SUPER FOUR CB1000スーパーフォア（CB1000SF),7,398000,798000,,,,998,751～1000cc,ネイキッド＆ストリート,427,4.7,15,314,https://www.bikebros.co.jp/catalog/1/184_2/,2026-09-05
ホンダ,CB1300 SUPER FOUR CB1300スーパーフォア（CB1300SF),174,359000,2750000,1727000,2101000,25,1284,1001cc以上,ネイキッド＆ストリート,10,4.5,52,1913,https://www.bikebros.co.jp/catalog/1/184_3/,2026-09-05
ホンダ,CB1300 SUPER BOL D'OR CB1300スーパーボルドール（CB1300SB),162,658000,2398000,1837000,2211000,26,1284,1001cc以上,ネイキッド＆ストリート,60,4.5,45,1761,https://www.bikebros.co.jp/catalog/1/184_4/,2026-09-05
ホンダ,CB400 SUPER BOL D'OR CB400スーパーボルドール（CB400SB）,233,410000,1528000,,,,399,251～400cc,スポーツ＆ツアラー,27,4.6,37,1913,https://www.bikebros.co.jp/catalog/1/184_5/,2026-09-05
ホンダ,CB1300 SUPER TOURING CB1300スーパーツーリング（CB1300ST),6,828000,1180000,,,,1284,1001cc以上,ネイキッド＆ストリート,1133,4.8,12,137,https://www.bikebros.co.jp/catalog/1/184_6/,2026-09-05
ホンダ,CB750F,50,698000,4180000,,,,748,401～750cc,ネイキッド＆ストリート,261,4.5,15,706,https://www.bikebros.co.jp/catalog/1/185_1/,2026-09-05
ホンダ,CB900F,15,980000,3850000,,,,901.8,751～1000cc,ネイキッド＆ストリート,971,0,0,57,https://www.bikebros.co.jp/catalog/1/185_2/,2026-09-05
ホンダ,CB1100F,6,1545400,3980000,,,,1062,1001cc以上,ネイキッド＆ストリート,923,4.4,5,81,https://www.bikebros.co.jp/catalog/1/185_3/,2026-09-05
ホンダ,CB750F INTEGRA CB750Fインテグラ,3,1550000,2489000,,,,748,401～750cc,スポーツ＆ツアラー,2978,0,0,27,https://www.bikebros.co.jp/catalog/1/185_4/,2026-09-05
ホンダ,giorcub ジョルカブ,15,105000,351000,,,,49,50cc以下,原付・スクーター,1134,4.5,4,100,https://www.bikebros.co.jp/catalog/1/186_1/,2026-09-05
ホンダ,FAZE フェイズ,16,191900,398000,,,,248,126～250cc,ビッグスクーター,435,4.4,9,157,https://www.bikebros.co.jp/catalog/1/188_1/,2026-09-05
ホンダ,VT1300CX,3,999900,1155000,,,,1312,1001cc以上,アメリカン＆クルーザー,924,4,2,96,https://www.bikebros.co.jp/catalog/1/190_1/,2026-09-05
ホンダ,Scoopy 110i スクーピー110i,3,198000,258000,382800,518000,3,108,51～125cc,原付・スクーター,2174,0,0,9,https://www.bikebros.co.jp/catalog/1/191_1/,2026-09-05
ホンダ,PCX PCX125,418,120000,479000,309900,489500,671,124.8,51～125cc,ビッグスクーター,30,4.3,75,3982,https://www.bikebros.co.jp/catalog/1/192_1/,2026-09-05
ホンダ,PCX150,57,198000,785000,,,,149,126～250cc,ビッグスクーター,314,4.5,30,1297,https://www.bikebros.co.jp/catalog/1/192_2/,2026-09-05
ホンダ,VT750S,7,478000,778000,,,,745,401～750cc,ネイキッド＆ストリート,831,3.8,5,92,https://www.bikebros.co.jp/catalog/1/193_1/,2026-09-05
ホンダ,VT400S,8,548000,778000,,,,398,251～400cc,ネイキッド＆ストリート,720,4.2,6,124,https://www.bikebros.co.jp/catalog/1/193_2/,2026-09-05
ホンダ,NC700X/DCT/Type LD,8,340000,578000,,,,669,401～750cc,スポーツ＆ツアラー,906,4.4,19,622,https://www.bikebros.co.jp/catalog/1/196_1/,2026-09-05
ホンダ,NC750X/DCT/Type LD,55,540000,1328000,993700,1070000,13,745,401～750cc,スポーツ＆ツアラー,69,4.1,9,625,https://www.bikebros.co.jp/catalog/1/196_10/,2026-09-05
ホンダ,NC750S/DCT,14,388000,698000,,,,745,401～750cc,ネイキッド＆ストリート,508,4.6,7,210,https://www.bikebros.co.jp/catalog/1/196_16/,2026-09-05
ホンダ,NC700S/DCT,9,368000,568000,,,,669,401～750cc,ネイキッド＆ストリート,632,4.1,12,234,https://www.bikebros.co.jp/catalog/1/196_3/,2026-09-05
ホンダ,400X,77,440000,898000,,,,399,251～400cc,スポーツ＆ツアラー,75,4.5,2,628,https://www.bikebros.co.jp/catalog/1/198_1/,2026-09-05
ホンダ,GROM / MSX125 グロム,202,179700,799900,352000,896000,410,123,51～125cc,ネイキッド＆ストリート,21,4.5,41,2095,https://www.bikebros.co.jp/catalog/1/199_1/,2026-09-05
ホンダ,CTX700N/DCT,2,588000,798000,,,,669,401～750cc,スポーツ＆ツアラー,1027,0,0,14,https://www.bikebros.co.jp/catalog/1/200_3/,2026-09-05
ホンダ,CTX1300,3,1290000,1358000,,,,1261,1001cc以上,スポーツ＆ツアラー,880,4,1,26,https://www.bikebros.co.jp/catalog/1/200_5/,2026-09-05
ホンダ,Dunk ダンク,145,119000,248000,209000,330000,69,49,50cc以下,原付・スクーター,465,5,1,203,https://www.bikebros.co.jp/catalog/1/201_1/,2026-09-05
ホンダ,NM4-01,2,749900,1194900,,,,745,401～750cc,スポーツ＆ツアラー,1135,4,2,37,https://www.bikebros.co.jp/catalog/1/202_1/,2026-09-05
ホンダ,X-ADV,13,1040000,2604900,,,,745,401～750cc,オフロード＆モタード,59,4.5,2,235,https://www.bikebros.co.jp/catalog/1/206_1/,2026-09-05
ホンダ,NAVI ナビ,9,108000,163400,,,,109.19,51～125cc,ネイキッド＆ストリート,671,4.5,2,85,https://www.bikebros.co.jp/catalog/1/207_1/,2026-09-05
ホンダ,DJ・1R DJ-1R,2,128000,250000,,,,49,50cc以下,原付・スクーター,1205,4.5,2,19,https://www.bikebros.co.jp/catalog/1/22_1/,2026-09-05
ホンダ,DJ・1 DJ-1,6,98000,298000,,,,49,50cc以下,原付・スクーター,776,3,2,24,https://www.bikebros.co.jp/catalog/1/22_3/,2026-09-05
ホンダ,DJ・1RR DJ-1RR,7,198000,578000,,,,49,50cc以下,原付・スクーター,849,0,0,16,https://www.bikebros.co.jp/catalog/1/22_4/,2026-09-05
ホンダ,DN-01,6,799900,1098000,,,,680,401～750cc,スポーツ＆ツアラー,850,3.8,12,40,https://www.bikebros.co.jp/catalog/1/23_1/,2026-09-05
ホンダ,FTR FTR223,133,159900,598900,,,,223,126～250cc,ネイキッド＆ストリート,43,4.2,62,1153,https://www.bikebros.co.jp/catalog/1/27_1/,2026-09-05
ホンダ,GB250 CLUBMAN GB250クラブマン,69,148000,898000,,,,249,126～250cc,ネイキッド＆ストリート,92,4.4,47,1009,https://www.bikebros.co.jp/catalog/1/30_1/,2026-09-05
ホンダ,GB400TT/Mk2 GB400TT/マーク2,11,299900,732200,,,,399,251～400cc,ネイキッド＆ストリート,407,3,3,88,https://www.bikebros.co.jp/catalog/1/30_2/,2026-09-05
ホンダ,GB500TT,11,500000,1199000,,,,498,401～750cc,ネイキッド＆ストリート,942,4.3,3,25,https://www.bikebros.co.jp/catalog/1/30_3/,2026-09-05
ホンダ,GOLDWING F6B ゴールドウイングF6B,6,1658000,3598000,,,,1832,1001cc以上,スポーツ＆ツアラー,1331,4.5,2,84,https://www.bikebros.co.jp/catalog/1/31_12/,2026-09-05
ホンダ,GOLDWING F6C/Valkyrie ゴールドウイングF6C/ワルキューレ,6,1400000,3850000,,,,1832,1001cc以上,スポーツ＆ツアラー,2160,0,0,33,https://www.bikebros.co.jp/catalog/1/31_16/,2026-09-05
ホンダ,GOLDWING GL1800/GL1500 ゴールドウイング,44,670000,8800000,3850000,3905000,25,1833,1001cc以上,アメリカン＆クルーザー,89,4.6,14,514,https://www.bikebros.co.jp/catalog/1/31_8/,2026-09-05
ホンダ,MBX50,5,367000,980000,,,,49,50cc以下,ネイキッド＆ストリート,616,4.6,9,29,https://www.bikebros.co.jp/catalog/1/33_1/,2026-09-05
ホンダ,MBX50F,2,450000,498000,,,,49,50cc以下,ネイキッド＆ストリート,2516,5,1,12,https://www.bikebros.co.jp/catalog/1/33_4/,2026-09-05
ホンダ,MB50（MB-5),3,380000,498000,,,,49,50cc以下,ネイキッド＆ストリート,2517,0,0,7,https://www.bikebros.co.jp/catalog/1/34_2/,2026-09-05
ホンダ,AX-1,4,499900,558000,,,,249,126～250cc,スポーツ＆ツアラー,386,3.8,4,114,https://www.bikebros.co.jp/catalog/1/3_1/,2026-09-05
ホンダ,MVX250F,2,599900,849000,,,,249,126～250cc,ネイキッド＆ストリート,1247,3.5,4,47,https://www.bikebros.co.jp/catalog/1/40_1/,2026-09-05
ホンダ,NS-1,75,199500,990000,,,,49,50cc以下,スポーツ＆ツアラー,104,4.3,114,747,https://www.bikebros.co.jp/catalog/1/42_1/,2026-09-05
ホンダ,NSF100,4,393800,797500,,,,99.2,51～125cc,スポーツ＆ツアラー,1130,5,3,80,https://www.bikebros.co.jp/catalog/1/43_1/,2026-09-05
ホンダ,NSR50,12,388000,1430000,,,,49,50cc以下,スポーツ＆ツアラー,142,4.7,36,329,https://www.bikebros.co.jp/catalog/1/44_2/,2026-09-05
ホンダ,NSR80,5,1260000,1870000,,,,79,51～125cc,スポーツ＆ツアラー,496,5,1,96,https://www.bikebros.co.jp/catalog/1/44_5/,2026-09-05
ホンダ,NSR250R /SP/SE,90,499000,4998000,,,,249,126～250cc,スポーツ＆ツアラー,48,4.7,49,998,https://www.bikebros.co.jp/catalog/1/44_7/,2026-09-05
ホンダ,NS50F AERO NS50Fエアロ,10,199000,540000,,,,49,50cc以下,スポーツ＆ツアラー,532,4.5,17,111,https://www.bikebros.co.jp/catalog/1/45_1/,2026-09-05
ホンダ,NS400R,4,959900,2899900,,,,387,251～400cc,スポーツ＆ツアラー,920,4.9,7,74,https://www.bikebros.co.jp/catalog/1/45_4/,2026-09-05
ホンダ,NS250R,7,349400,1780000,,,,249,126～250cc,スポーツ＆ツアラー,873,4,2,63,https://www.bikebros.co.jp/catalog/1/45_5/,2026-09-05
ホンダ,CBF1000,2,800000,880000,,,,998,751～1000cc,スポーツ＆ツアラー,2720,4.5,2,56,https://www.bikebros.co.jp/catalog/1/4_3/,2026-09-05
ホンダ,CBF125,10,88000,218000,,,,124.7,51～125cc,ネイキッド＆ストリート,360,4.2,10,229,https://www.bikebros.co.jp/catalog/1/4_5/,2026-09-05
ホンダ,PS250,18,350000,998000,,,,249,126～250cc,ビッグスクーター,297,4.6,14,224,https://www.bikebros.co.jp/catalog/1/50_1/,2026-09-05
ホンダ,QR50,5,116000,249000,,,,49,50cc以下,オフロード＆モタード,3251,3,1,13,https://www.bikebros.co.jp/catalog/1/52_1/,2026-09-05
ホンダ,R&P アールアンドピー,4,178000,388000,,,,49,50cc以下,ビジネスバイク＆ミニバイク,753,4.5,7,62,https://www.bikebros.co.jp/catalog/1/53_1/,2026-09-05
ホンダ,RS125R,2,998000,1265000,,,,124,51～125cc,スポーツ＆ツアラー,1286,0,0,9,https://www.bikebros.co.jp/catalog/1/54_1/,2026-09-05
ホンダ,RVF/NC35 RVF400,15,909000,2599900,,,,399,251～400cc,スポーツ＆ツアラー,646,4.4,9,240,https://www.bikebros.co.jp/catalog/1/56_1/,2026-09-05
ホンダ,Sh mode Shモード,3,199900,278000,,,,124,51～125cc,原付・スクーター,1508,4,1,53,https://www.bikebros.co.jp/catalog/1/59_4/,2026-09-05
ホンダ,CBR125R,7,169900,389000,,,,124,51～125cc,スポーツ＆ツアラー,697,4.2,20,219,https://www.bikebros.co.jp/catalog/1/5_1/,2026-09-05
ホンダ,CBR1000RR FireBlade/SP CBR1000RRファイヤーブレード/SP,61,540000,1698000,,,,999,751～1000cc,スポーツ＆ツアラー,12,4.5,50,1880,https://www.bikebros.co.jp/catalog/1/5_10/,2026-09-05
ホンダ,CBR929RR FireBlade CBR929RRファイヤーブレード,2,651000,989000,,,,929,751～1000cc,スポーツ＆ツアラー,1245,3.8,5,89,https://www.bikebros.co.jp/catalog/1/5_12/,2026-09-05
ホンダ,CBR954RR FireBlade CBR954RRファイヤーブレード,11,498000,899900,,,,954,751～1000cc,スポーツ＆ツアラー,752,4.5,4,155,https://www.bikebros.co.jp/catalog/1/5_13/,2026-09-05
ホンダ,CBR1100XX Super Blackbird CBR1100XXスーパーブラックバード,22,178000,1499900,,,,1137,1001cc以上,スポーツ＆ツアラー,342,4.4,23,646,https://www.bikebros.co.jp/catalog/1/5_14/,2026-09-05
ホンダ,CBR250RR,200,330000,1378000,724000,1079700,180,249,126～250cc,スポーツ＆ツアラー,4,4.4,36,2021,https://www.bikebros.co.jp/catalog/1/5_16/,2026-09-05
ホンダ,CBR400F,15,2380000,4800000,,,,399,251～400cc,スポーツ＆ツアラー,683,4.6,3,132,https://www.bikebros.co.jp/catalog/1/5_17/,2026-09-05
ホンダ,CBR400RR,4,599900,1290000,,,,399,251～400cc,スポーツ＆ツアラー,139,4.3,9,194,https://www.bikebros.co.jp/catalog/1/5_20/,2026-09-05
ホンダ,CBR250R,114,116000,798000,,,,249,126～250cc,スポーツ＆ツアラー,39,4.3,70,1740,https://www.bikebros.co.jp/catalog/1/5_23/,2026-09-05
ホンダ,CBR400R / E-Clutch,129,248000,1028000,999000,1089000,20,399,251～400cc,スポーツ＆ツアラー,24,4,11,1158,https://www.bikebros.co.jp/catalog/1/5_25/,2026-09-05
ホンダ,CBR600F4i,2,700000,798000,,,,599,401～750cc,スポーツ＆ツアラー,1166,3.7,3,60,https://www.bikebros.co.jp/catalog/1/5_27/,2026-09-05
ホンダ,CBR400F ENDURANCE CBR400Fエンデュランス,2,2898000,2970000,,,,399,251～400cc,スポーツ＆ツアラー,772,0,0,17,https://www.bikebros.co.jp/catalog/1/5_30/,2026-09-05
ホンダ,CBR650F,7,458000,748000,,,,648,401～750cc,スポーツ＆ツアラー,805,3.5,4,140,https://www.bikebros.co.jp/catalog/1/5_33/,2026-09-05
ホンダ,CBR600RR,61,620000,1648000,1573000,1606000,5,599,401～750cc,スポーツ＆ツアラー,31,4.3,31,1237,https://www.bikebros.co.jp/catalog/1/5_7/,2026-09-05
ホンダ,SL230,11,269000,398000,,,,223,126～250cc,オフロード＆モタード,419,4,5,156,https://www.bikebros.co.jp/catalog/1/61_2/,2026-09-05
ホンダ,TLM50,2,258000,338000,,,,49,50cc以下,オフロード＆モタード,1703,5,2,35,https://www.bikebros.co.jp/catalog/1/62_1/,2026-09-05
ホンダ,TLM200R,3,248000,385000,,,,193,126～250cc,オフロード＆モタード,2026,0,0,25,https://www.bikebros.co.jp/catalog/1/62_2/,2026-09-05
ホンダ,TLM220R,5,250000,352000,,,,216,126～250cc,オフロード＆モタード,943,4,2,33,https://www.bikebros.co.jp/catalog/1/62_3/,2026-09-05
ホンダ,TLR250R,2,390000,500000,,,,244,126～250cc,オフロード＆モタード,1018,0,0,20,https://www.bikebros.co.jp/catalog/1/62_4/,2026-09-05
ホンダ,TLR200,2,227000,288000,,,,194,126～250cc,オフロード＆モタード,902,0,0,65,https://www.bikebros.co.jp/catalog/1/63_2/,2026-09-05
ホンダ,BIALS TL50 バイアルスTL50,4,220000,350000,,,,49,50cc以下,オフロード＆モタード,1058,4.5,4,10,https://www.bikebros.co.jp/catalog/1/64_1/,2026-09-05
ホンダ,TL125,8,170000,440000,,,,124,51～125cc,オフロード＆モタード,617,4.7,3,116,https://www.bikebros.co.jp/catalog/1/64_2/,2026-09-05
ホンダ,VFR750R VFR750R（RC30),3,6600000,7700000,,,,748,401～750cc,スポーツ＆ツアラー,2521,0,0,31,https://www.bikebros.co.jp/catalog/1/65_12/,2026-09-05
ホンダ,VFR800F,19,781000,1180000,,,,781,751～1000cc,スポーツ＆ツアラー,583,4.5,4,334,https://www.bikebros.co.jp/catalog/1/65_14/,2026-09-05
ホンダ,VFR750F VFR750F インターセプター,3,990000,3300000,,,,748,401～750cc,スポーツ＆ツアラー,1384,4.2,6,56,https://www.bikebros.co.jp/catalog/1/65_2/,2026-09-05
ホンダ,VFR VFR800,18,540000,998000,,,,781,751～1000cc,スポーツ＆ツアラー,355,4.3,13,242,https://www.bikebros.co.jp/catalog/1/65_3/,2026-09-05
ホンダ,VFR1200F/DCT,11,588000,1150000,,,,1236,1001cc以上,スポーツ＆ツアラー,472,4.2,5,187,https://www.bikebros.co.jp/catalog/1/65_4/,2026-09-05
ホンダ,VFR800X Crossrunner VFR800X クロスランナー,4,658000,928000,,,,781,751～1000cc,スポーツ＆ツアラー,447,4.2,5,131,https://www.bikebros.co.jp/catalog/1/65_6/,2026-09-05
ホンダ,VFR400R,8,640000,1299000,,,,399,251～400cc,スポーツ＆ツアラー,214,4,5,250,https://www.bikebros.co.jp/catalog/1/65_9/,2026-09-05
ホンダ,VF1000R,4,699900,2999900,,,,998,751～1000cc,スポーツ＆ツアラー,1447,0,0,18,https://www.bikebros.co.jp/catalog/1/66_5/,2026-09-05
ホンダ,VRX Roadster VRXロードスター,17,308000,798000,,,,398,251～400cc,ネイキッド＆ストリート,854,4.6,16,169,https://www.bikebros.co.jp/catalog/1/67_1/,2026-09-05
ホンダ,VTR1000SP-2,4,1680000,3400000,,,,999,751～1000cc,スポーツ＆ツアラー,1568,4.5,2,47,https://www.bikebros.co.jp/catalog/1/68_5/,2026-09-05
ホンダ,VTR1000F Fire Storm ファイアーストーム,13,319600,628000,,,,995,751～1000cc,スポーツ＆ツアラー,343,4.3,22,402,https://www.bikebros.co.jp/catalog/1/68_6/,2026-09-05
ホンダ,VTX VTX1800,2,693000,848000,,,,1794,1001cc以上,アメリカン＆クルーザー,778,4.6,8,60,https://www.bikebros.co.jp/catalog/1/69_2/,2026-09-05
ホンダ,CBX125F,3,199600,350000,,,,124,51～125cc,スポーツ＆ツアラー,828,4.4,14,51,https://www.bikebros.co.jp/catalog/1/6_1/,2026-09-05
ホンダ,CBX125 CUSTOM CBX125カスタム,2,129600,288000,,,,124,51～125cc,アメリカン＆クルーザー,531,4.5,2,61,https://www.bikebros.co.jp/catalog/1/6_11/,2026-09-05
ホンダ,CBX550F INTEGRA CBX550Fインテグラ,15,1680000,4790000,,,,572,401～750cc,スポーツ＆ツアラー,1894,0,0,12,https://www.bikebros.co.jp/catalog/1/6_14/,2026-09-05
ホンダ,CBX400F,50,840000,7980000,,,,399,251～400cc,ネイキッド＆ストリート,1055,3.5,2,217,https://www.bikebros.co.jp/catalog/1/6_3/,2026-09-05
ホンダ,CBX550F,50,498000,4620000,,,,,401～750cc,ネイキッド＆ストリート,2963,0,0,56,https://www.bikebros.co.jp/catalog/1/6_4/,2026-09-05
ホンダ,CBX650 CUSTOM CBX650カスタム,2,473000,528000,,,,655,401～750cc,ネイキッド＆ストリート,2964,0,0,9,https://www.bikebros.co.jp/catalog/1/6_5/,2026-09-05
ホンダ,CBX750F,7,605000,1100000,,,,747,401～750cc,ネイキッド＆ストリート,916,4.2,7,41,https://www.bikebros.co.jp/catalog/1/6_6/,2026-09-05
ホンダ,CBX1000 CBX / INTEGRA,9,2500000,5000000,,,,1047,1001cc以上,ネイキッド＆ストリート,941,4.3,10,126,https://www.bikebros.co.jp/catalog/1/6_7/,2026-09-05
ホンダ,CBX400F INTEGRA CBX400Fインテグラ,5,3200000,4598000,,,,399,251～400cc,スポーツ＆ツアラー,2153,0,0,5,https://www.bikebros.co.jp/catalog/1/6_8/,2026-09-05
ホンダ,VT250F,10,278000,1130000,,,,249,126～250cc,ネイキッド＆ストリート,169,4.5,22,250,https://www.bikebros.co.jp/catalog/1/70_1/,2026-09-05
ホンダ,VT250Z,2,467000,495000,,,,248,126～250cc,ネイキッド＆ストリート,1019,4,2,39,https://www.bikebros.co.jp/catalog/1/70_2/,2026-09-05
ホンダ,VT250 SPADA VT250スパーダ,5,149000,398000,,,,249,126～250cc,ネイキッド＆ストリート,485,4.3,21,280,https://www.bikebros.co.jp/catalog/1/70_3/,2026-09-05
ホンダ,VTR VTR250,165,128000,699900,,,,249,126～250cc,ネイキッド＆ストリート,17,4.3,65,1813,https://www.bikebros.co.jp/catalog/1/70_4/,2026-09-05
ホンダ,XELVIS ゼルビス,8,250000,468000,,,,249,126～250cc,スポーツ＆ツアラー,506,4.5,28,257,https://www.bikebros.co.jp/catalog/1/70_5/,2026-09-05
ホンダ,VTR-F VTR250-F,36,279500,579000,,,,249,126～250cc,スポーツ＆ツアラー,448,4.5,6,193,https://www.bikebros.co.jp/catalog/1/70_7/,2026-09-05
ホンダ,VT250F INTEGRA VT250Fインテグラ,2,499000,540000,,,,248,126～250cc,スポーツ＆ツアラー,669,5,3,47,https://www.bikebros.co.jp/catalog/1/70_8/,2026-09-05
ホンダ,VTZ250,7,149000,798000,,,,249,126～250cc,ネイキッド＆ストリート,291,4.3,3,145,https://www.bikebros.co.jp/catalog/1/70_9/,2026-09-05
ホンダ,X11 エックスイレブン,3,770000,898000,,,,1137,1001cc以上,ネイキッド＆ストリート,1020,4,2,47,https://www.bikebros.co.jp/catalog/1/71_1/,2026-09-05
ホンダ,X4 / Type LD エックスフォー/タイプLD,17,298000,798000,,,,1284,1001cc以上,ネイキッド＆ストリート,497,4.2,20,481,https://www.bikebros.co.jp/catalog/1/72_1/,2026-09-05
